Date,ProductGroup,SalesRegion,SalesOffice,SalesInUsd,SalesCost,QuantityInvoiced,SKU
2002-01-01,Electrical,Midwest,Chicago,804.058868327548,570.869369515305,655.458396327033,CPR 00234  0400XR
2002-02-01,Electrical,Midwest,Chicago,826.407988546873,586.9564612065,672.4413196602,CPR 00234  0400XR
2002-03-01,Electrical,Midwest,Chicago,911.000223451308,660.502955884924,742.877563749529,CPR 00234  0400XR
2002-04-01,Electrical,Midwest,Chicago,869.709213820634,668.701649697962,711.219558086471,CPR 00234  0400XR
2002-05-01,Electrical,Midwest,Chicago,732.22905873261,571.30353308095,599.81229476068,CPR 00234  0400XR
2002-06-01,Electrical,Midwest,Chicago,735.352463673296,583.926834982852,599.442408889851,CPR 00234  0400XR
2002-07-01,Electrical,Midwest,Chicago,762.825839481177,613.42160168128,624.923183665649,CPR 00234  0400XR
2002-08-01,Electrical,Midwest,Chicago,503.232003707947,404.830841841335,411.604881621386,CPR 00234  0400XR
2002-09-01,Electrical,Midwest,Chicago,672.973041606981,544.397897726982,547.249606983013,CPR 00234  0400XR
2002-10-01,Electrical,Midwest,Chicago,536.370191882173,433.295840425179,439.840425506513,CPR 00234  0400XR
2002-11-01,Electrical,Midwest,Chicago,683.408891260173,544.483546330422,560.191541588014,CPR 00234  0400XR
2002-12-01,Electrical,Midwest,Chicago,648.434016012994,480.821016766082,536.623259547575,CPR 00234  0400XR
2003-01-01,Electrical,Midwest,Chicago,1557.59765142576,1087.0970209628,1276.91598592252,CPR 00234  0400XR
2003-02-01,Electrical,Midwest,Chicago,713.777286420688,505.096557982061,584.726280968434,CPR 00234  0400XR
2003-03-01,Electrical,Midwest,Chicago,848.403159875749,608.514810340613,696.527011780201,CPR 00234  0400XR
2003-04-01,Electrical,Midwest,Chicago,834.20575004358,604.737344919844,685.241763516923,CPR 00234  0400XR
2003-05-01,Electrical,Midwest,Chicago,909.316623323475,658.06517257479,745.308531565168,CPR 00234  0400XR
2003-06-01,Electrical,Midwest,Chicago,1059.32891057336,771.049001111947,870.42253524717,CPR 00234  0400XR
2003-07-01,Electrical,Midwest,Chicago,1089.65869025884,701.311788972167,893.095517230349,CPR 00234  0400XR
2003-08-01,Electrical,Midwest,Chicago,1116.65454010987,708.270172842121,911.119353713085,CPR 00234  0400XR
2003-09-01,Electrical,Midwest,Chicago,1075.59769822292,685.807841852925,885.346018417713,CPR 00234  0400XR
2003-10-01,Electrical,Midwest,Chicago,481.111897947419,302.821601927601,391.90319033194,CPR 00234  0400XR
2003-11-01,Electrical,Midwest,Chicago,725.581196432532,459.077231853261,587.451170398925,CPR 00234  0400XR
2003-12-01,Electrical,Midwest,Chicago,918.846044154243,586.495982434544,755.191546280473,CPR 00234  0400XR
2001-01-01,Electrical,Midwest,Chicago,485.42002145006,401.467964798934,582.648879337248,CPR 00234  0800XR
2001-02-01,Electrical,Midwest,Chicago,764.513462716577,413.430396184696,598.854696555385,CPR 00234  0800XR
2001-03-01,Electrical,Midwest,Chicago,523.296978016217,434.424108115997,622.05727642572,CPR 00234  0800XR
2001-04-01,Electrical,Midwest,Chicago,783.77041457892,657.085760254029,941.339260935733,CPR 00234  0800XR
2001-05-01,Electrical,Midwest,Chicago,1081.7627637571,905.331778660904,1291.05392891601,CPR 00234  0800XR
2001-06-01,Electrical,Midwest,Chicago,776.195987847023,644.628377469345,929.969597566893,CPR 00234  0800XR
2001-07-01,Electrical,Midwest,Chicago,365.472,298.664,431.2,CPR 00234  0800XR
2001-08-01,Electrical,Midwest,Chicago,955.879782335231,783.099744298197,1137.9305810678,CPR 00234  0800XR
2001-09-01,Electrical,Midwest,Chicago,838.726717851222,674.970645715857,997.957350126607,CPR 00234  0800XR
2001-10-01,Electrical,Midwest,Chicago,967.403574984662,777.954139907083,1154.21241039441,CPR 00234  0800XR
2001-11-01,Electrical,Midwest,Chicago,640.390766409539,493.368480565943,739.555136499263,CPR 00234  0800XR
2001-12-01,Electrical,Midwest,Chicago,660.877924420254,519.847608159797,779.73855540313,CPR 00234  0800XR
2002-01-01,Electrical,Midwest,Chicago,994.038700921296,828.642382102188,1184.66067329025,CPR 00234  0800XR
2002-02-01,Electrical,Midwest,Chicago,775.960160878005,641.814867085496,913.245124711856,CPR 00234  0800XR
2002-03-01,Electrical,Midwest,Chicago,704.934588181532,598.31049983774,845.011331219484,CPR 00234  0800XR
2002-04-01,Electrical,Midwest,Chicago,643.943622319335,552.692557887077,773.620166640218,CPR 00234  0800XR
2002-05-01,Electrical,Midwest,Chicago,720.819125501918,621.827398770969,860.741729375499,CPR 00234  0800XR
2002-06-01,Electrical,Midwest,Chicago,923.370819837968,814.908409242772,1105.56882592803,CPR 00234  0800XR
2002-07-01,Electrical,Midwest,Chicago,827.16340466907,732.17063086205,990.669855329443,CPR 00234  0800XR
2002-08-01,Electrical,Midwest,Chicago,406.820745141757,361.15903055674,487.08125767179,CPR 00234  0800XR
2002-09-01,Electrical,Midwest,Chicago,653.888110007171,587.811095580145,783.217743670111,CPR 00234  0800XR
2002-10-01,Electrical,Midwest,Chicago,735.717393461374,656.140658564799,884.431328262657,CPR 00234  0800XR
2002-11-01,Electrical,Midwest,Chicago,554.332458274947,489.410799813117,666.786287282274,CPR 00234  0800XR
2002-12-01,Electrical,Midwest,Chicago,796.682790839446,707.835081501249,960.622999833075,CPR 00234  0800XR
2003-01-01,Electrical,Midwest,Chicago,1108.08783835537,906.303251032654,1289.03381010465,CPR 00234  0800XR
2003-02-01,Electrical,Midwest,Chicago,601.056696788516,501.024158909532,722.3219343145,CPR 00234  0800XR
2003-03-01,Electrical,Midwest,Chicago,535.556427520974,448.957433799759,643.401338162244,CPR 00234  0800XR
2003-04-01,Electrical,Midwest,Chicago,1118.98352112592,949.146608499736,1344.64645012834,CPR 00234  0800XR
2003-05-01,Electrical,Midwest,Chicago,624.789971336856,529.991389460207,750.350216635533,CPR 00234  0800XR
2003-06-01,Electrical,Midwest,Chicago,905.463006364138,765.678142920826,1087.53785530538,CPR 00234  0800XR
2003-07-01,Electrical,Midwest,Chicago,1373.01397844173,1048.35846632969,1649.97476525065,CPR 00234  0800XR
2003-08-01,Electrical,Midwest,Chicago,790.672248062779,596.995522395307,946.123479286477,CPR 00234  0800XR
2003-09-01,Electrical,Midwest,Chicago,913.870243452057,689.305094111103,1104.79147012837,CPR 00234  0800XR
2003-10-01,Electrical,Midwest,Chicago,1198.49387999482,906.143956298632,1443.20048980092,CPR 00234  0800XR
2003-11-01,Electrical,Midwest,Chicago,474.307129926849,361.157689507237,571.573395958947,CPR 00234  0800XR
2003-12-01,Electrical,Midwest,Chicago,897.331011761983,683.542953396578,1087.23593243462,CPR 00234  0800XR
2001-01-01,Electrical,Midwest,Chicago,593.397716114864,330.223593581101,172.909318806791,CPR 00234  7000XR
2001-02-01,Electrical,Midwest,Chicago,1155.30502505204,645.91033425027,335.4688937052,CPR 00234  7000XR
2001-03-01,Electrical,Midwest,Chicago,1052.53950180243,592.345768631785,303.750766274723,CPR 00234  7000XR
2001-04-01,Electrical,Midwest,Chicago,1142.96795275898,653.764893032563,332.289230252773,CPR 00234  7000XR
2001-05-01,Electrical,Midwest,Chicago,1096.5141598651,627.430757572808,319.37509765918,CPR 00234  7000XR
2001-06-01,Electrical,Midwest,Chicago,1144.43103601586,641.903385800997,332.596863312543,CPR 00234  7000XR
2001-07-01,Electrical,Midwest,Chicago,1183.88389536927,667.593128131399,345.944928563532,CPR 00234  7000XR
2001-08-01,Electrical,Midwest,Chicago,912.101949983725,503.49569056107,262.514858843491,CPR 00234  7000XR
2001-09-01,Electrical,Midwest,Chicago,971.132216510137,518.256505313464,277.989493238169,CPR 00234  7000XR
2001-10-01,Electrical,Midwest,Chicago,1661.03315297557,879.207852798792,400.582872932607,CPR 00234  7000XR
2001-11-01,Electrical,Midwest,Chicago,1336.06516853042,707.025024745865,389.906071549811,CPR 00234  7000XR
2001-12-01,Electrical,Midwest,Chicago,548.344853132849,289.791579054903,160.053866358849,CPR 00234  7000XR
2002-01-01,Electrical,Midwest,Chicago,1220.64229272757,666.383647889624,354.234991522493,CPR 00234  7000XR
2002-02-01,Electrical,Midwest,Chicago,1328.32620133285,727.481797424369,383.178354480474,CPR 00234  7000XR
2002-03-01,Electrical,Midwest,Chicago,1110.80495582812,623.117851970209,322.908198826838,CPR 00234  7000XR
2002-04-01,Electrical,Midwest,Chicago,1057.4422084123,593.064147393768,281.55728142673,CPR 00234  7000XR
2002-05-01,Electrical,Midwest,Chicago,793.730107382634,456.951911340409,230.397594308392,CPR 00234  7000XR
2002-06-01,Electrical,Midwest,Chicago,1106.49806178494,660.907888495294,323.662186586728,CPR 00234  7000XR
2002-07-01,Electrical,Midwest,Chicago,1248.14830801273,753.614395440587,364.572832512895,CPR 00234  7000XR
2002-08-01,Electrical,Midwest,Chicago,1274.4002215009,772.086439831909,372.112946970222,CPR 00234  7000XR
2002-09-01,Electrical,Midwest,Chicago,696.792464170255,425.651902423455,185.411061376739,CPR 00234  7000XR
2002-10-01,Electrical,Midwest,Chicago,1191.20232746527,725.539799605884,347.845693844467,CPR 00234  7000XR
2002-11-01,Electrical,Midwest,Chicago,437.448,262.304,128.0,CPR 00234  7000XR
2002-12-01,Electrical,Midwest,Chicago,1096.69666227556,572.674196753658,323.385338079649,CPR 00234  7000XR
2003-01-01,Electrical,Midwest,Chicago,1337.99055726423,688.935400036259,383.804477163098,CPR 00234  7000XR
2003-02-01,Electrical,Midwest,Chicago,980.777361817894,521.306797527885,285.54377612463,CPR 00234  7000XR
2003-03-01,Electrical,Midwest,Chicago,556.244887937911,301.932239881409,163.307958102382,CPR 00234  7000XR
2003-04-01,Electrical,Midwest,Chicago,2028.16161114608,1114.94019956554,591.005696781588,CPR 00234  7000XR
2003-05-01,Electrical,Midwest,Chicago,700.594034034014,385.625301506787,204.883530444084,CPR 00234  7000XR
2003-06-01,Electrical,Midwest,Chicago,1299.23348192752,715.521256444923,380.230490608669,CPR 00234  7000XR
2003-07-01,Electrical,Midwest,Chicago,958.177690714481,512.94169946263,897.287996071459,CPR 00234  7000XR
2003-08-01,Electrical,Midwest,Chicago,804.650581529548,424.213584996788,233.869235246825,CPR 00234  7000XR
2003-09-01,Electrical,Midwest,Chicago,1122.10690833773,592.133872833789,329.98962248266,CPR 00234  7000XR
2003-10-01,Electrical,Midwest,Chicago,604.750763928688,316.467697951757,175.530079776798,CPR 00234  7000XR
2003-11-01,Electrical,Midwest,Chicago,733.131686870356,391.931658959524,214.63460644736,CPR 00234  7000XR
2003-12-01,Electrical,Midwest,Chicago,781.955761252964,417.105122247511,230.269249367092,CPR 00234  7000XR
2001-01-01,Electrical,Midwest,Chicago,447.327906925995,199.968,72.0,CPR 00234  7300XR
2001-02-01,Electrical,Midwest,Chicago,742.232590041224,334.752940486186,119.964361856904,CPR 00234  7300XR
2001-03-01,Electrical,Midwest,Chicago,981.990430708897,443.629196873061,153.310380301871,CPR 00234  7300XR
2001-04-01,Electrical,Midwest,Chicago,1013.26173729973,467.241682221622,162.624590735784,CPR 00234  7300XR
2001-05-01,Electrical,Midwest,Chicago,2438.3398378473,1125.54847997858,393.343993532143,CPR 00234  7300XR
2001-06-01,Electrical,Midwest,Chicago,1214.80502257403,552.471726010842,196.269194759494,CPR 00234  7300XR
2001-07-01,Electrical,Midwest,Chicago,1684.29040948914,762.111778515569,271.302829529146,CPR 00234  7300XR
2001-08-01,Electrical,Midwest,Chicago,1947.96823515287,860.952485577645,311.0014379049,CPR 00234  7300XR
2001-09-01,Electrical,Midwest,Chicago,1743.15374168684,741.527324677175,278.218314468318,CPR 00234  7300XR
2001-10-01,Electrical,Midwest,Chicago,1538.86202931824,659.343661381777,249.558297893519,CPR 00234  7300XR
2001-11-01,Electrical,Midwest,Chicago,1212.03480746824,510.960638035484,197.207936933442,CPR 00234  7300XR
2001-12-01,Electrical,Midwest,Chicago,1331.71804069752,931.822373146218,360.765687952673,CPR 00234  7300XR
2002-01-01,Electrical,Midwest,Chicago,1417.9340327525,604.279180256093,228.084372199246,CPR 00234  7300XR
2002-02-01,Electrical,Midwest,Chicago,1105.68566273305,471.694992351545,174.947665604056,CPR 00234  7300XR
2002-03-01,Electrical,Midwest,Chicago,1952.37059151418,870.373975961582,317.042188633821,CPR 00234  7300XR
2002-04-01,Electrical,Midwest,Chicago,1457.90631027519,675.788487917955,232.657160145284,CPR 00234  7300XR
2002-05-01,Electrical,Midwest,Chicago,335.495999999999,1009.59038187395,340.213054738835,CPR 00234  7300XR
2002-06-01,Electrical,Midwest,Chicago,1085.21797566086,537.702908595431,175.178887694487,CPR 00234  7300XR
2002-07-01,Electrical,Midwest,Chicago,1384.24680183511,699.997917552242,223.430015591439,CPR 00234  7300XR
2002-08-01,Electrical,Midwest,Chicago,1778.79834979124,903.281802617032,288.460065871806,CPR 00234  7300XR
2002-09-01,Electrical,Midwest,Chicago,800.619891429797,457.044407857242,130.052708667292,CPR 00234  7300XR
2002-10-01,Electrical,Midwest,Chicago,1241.24489592785,700.309351168695,201.336499252489,CPR 00234  7300XR
2002-11-01,Electrical,Midwest,Chicago,771.822738977397,426.648123385871,124.929595429182,CPR 00234  7300XR
2002-12-01,Electrical,Midwest,Chicago,2020.04056476682,1075.2952830399,329.029252731374,CPR 00234  7300XR
2003-01-01,Electrical,Midwest,Chicago,2220.66425059099,1167.83965095006,357.982128029411,CPR 00234  7300XR
2003-02-01,Electrical,Midwest,Chicago,1289.71257283342,692.484832675732,209.27614474929,CPR 00234  7300XR
2003-03-01,Electrical,Midwest,Chicago,990.347606044503,539.415437330653,160.660643791835,CPR 00234  7300XR
2003-04-01,Electrical,Midwest,Chicago,2610.13067455468,1442.68110792443,422.52123363346,CPR 00234  7300XR
2003-05-01,Electrical,Midwest,Chicago,1671.53983843511,924.044284695427,271.042398397374,CPR 00234  7300XR
2003-06-01,Electrical,Midwest,Chicago,1417.62407288387,789.454560975819,230.568480349112,CPR 00234  7300XR
2003-07-01,Electrical,Midwest,Chicago,1692.5844357145,952.098489836027,272.119966644679,CPR 00234  7300XR
2003-08-01,Electrical,Midwest,Chicago,689.091674169084,381.8236741145,110.404992062434,CPR 00234  7300XR
2003-09-01,Electrical,Midwest,Chicago,2639.53977843892,1475.52518493111,429.964597912846,CPR 00234  7300XR
2003-10-01,Electrical,Midwest,Chicago,1738.85022618882,970.723484309919,282.919550735572,CPR 00234  7300XR
2003-11-01,Electrical,Midwest,Chicago,1139.6022989042,643.418469165829,184.606530006395,CPR 00234  7300XR
2003-12-01,Electrical,Midwest,Chicago,1189.11693544605,673.176371159891,194.529499780508,CPR 00234  7300XR
2001-01-01,Electrical,Midwest,Chicago,113.408,79.768,64.0,CPR 00235  0400XR
2001-02-01,Electrical,Midwest,Chicago,601.747714544894,579.851522403412,463.420041099531,CPR 00235  0400XR
2001-03-01,Electrical,Midwest,Chicago,687.534744386769,490.248553773327,388.566073749316,CPR 00235  0400XR
2001-04-01,Electrical,Midwest,Chicago,753.828582250947,618.434916209354,433.520867144967,CPR 00235  0400XR
2001-05-01,Electrical,Midwest,Chicago,887.718787539912,728.235876594914,508.387293464561,CPR 00235  0400XR
2001-06-01,Electrical,Midwest,Chicago,601.542329435462,487.115446271204,344.485637759357,CPR 00235  0400XR
2001-07-01,Electrical,Midwest,Chicago,521.801743668949,419.604482449154,295.645074219118,CPR 00235  0400XR
2001-08-01,Electrical,Midwest,Chicago,910.74450416357,727.931890320636,515.529583124692,CPR 00235  0400XR
2001-09-01,Electrical,Midwest,Chicago,1088.2879636902,855.434232526719,540.221451406917,CPR 00235  0400XR
2001-10-01,Electrical,Midwest,Chicago,734.343350662479,577.168747855789,420.640600553963,CPR 00235  0400XR
2001-11-01,Electrical,Midwest,Chicago,712.02727322185,553.669330819265,407.832154711107,CPR 00235  0400XR
2001-12-01,Electrical,Midwest,Chicago,572.105504726001,446.159186687804,327.722929724102,CPR 00235  0400XR
2002-01-01,Electrical,Midwest,Chicago,953.926927359934,772.597818750991,544.371626083576,CPR 00235  0400XR
2002-02-01,Electrical,Midwest,Chicago,693.686913825669,560.272261371665,392.314576148421,CPR 00235  0400XR
2002-03-01,Electrical,Midwest,Chicago,883.404148396342,726.297398007195,503.004056465052,CPR 00235  0400XR
2002-04-01,Electrical,Midwest,Chicago,967.194157438985,800.016316486401,503.845859433001,CPR 00235  0400XR
2002-05-01,Electrical,Midwest,Chicago,755.443026508336,634.065659498666,432.567168975416,CPR 00235  0400XR
2002-06-01,Electrical,Midwest,Chicago,739.364140779193,620.982211824805,411.734765959769,CPR 00235  0400XR
2002-07-01,Electrical,Midwest,Chicago,868.367795294378,756.609690609698,496.953515696153,CPR 00235  0400XR
2002-08-01,Electrical,Midwest,Chicago,788.04460431649,689.312712284378,454.310475852807,CPR 00235  0400XR
2002-09-01,Electrical,Midwest,Chicago,496.12706200402,437.300402481738,283.79143399861,CPR 00235  0400XR
2002-10-01,Electrical,Midwest,Chicago,579.975875988205,505.908552769231,332.629484403991,CPR 00235  0400XR
2002-11-01,Electrical,Midwest,Chicago,495.344696039659,422.994062139453,279.41016967576,CPR 00235  0400XR
2002-12-01,Electrical,Midwest,Chicago,870.419356031381,682.979480062723,504.794824587371,CPR 00235  0400XR
2003-01-01,Electrical,Midwest,Chicago,1006.56622708363,780.223496942884,572.063989277008,CPR 00235  0400XR
2003-02-01,Electrical,Midwest,Chicago,745.612499326101,589.08810729861,428.242509428707,CPR 00235  0400XR
2003-03-01,Electrical,Midwest,Chicago,642.441967884946,510.838895119538,366.86649851531,CPR 00235  0400XR
2003-04-01,Electrical,Midwest,Chicago,907.328719814001,728.108233716465,517.120289008966,CPR 00235  0400XR
2003-05-01,Electrical,Midwest,Chicago,580.298083538281,466.535617542125,331.815509220128,CPR 00235  0400XR
2003-06-01,Electrical,Midwest,Chicago,998.281558508827,810.071777786524,575.251182646377,CPR 00235  0400XR
2003-07-01,Electrical,Midwest,Chicago,865.023444845879,696.712543970555,496.000390390415,CPR 00235  0400XR
2003-08-01,Electrical,Midwest,Chicago,687.742234965752,547.713862379691,394.610716496295,CPR 00235  0400XR
2003-09-01,Electrical,Midwest,Chicago,795.830644329618,633.678652165132,460.136985964078,CPR 00235  0400XR
2003-10-01,Electrical,Midwest,Chicago,750.34611567312,595.904578103605,431.054867583054,CPR 00235  0400XR
2003-11-01,Electrical,Midwest,Chicago,479.986218602448,385.030350171043,276.313258532707,CPR 00235  0400XR
2003-12-01,Electrical,Midwest,Chicago,621.487852176874,497.458890667476,362.313725352943,CPR 00235  0400XR
2001-01-01,Electrical,Midwest,Chicago,361.115487611818,236.233277583188,360.032786690917,CPR 00235  0800XR
2001-02-01,Electrical,Midwest,Chicago,1163.45142665507,368.324321770812,559.533290366726,CPR 00235  0800XR
2001-03-01,Electrical,Midwest,Chicago,560.717824530718,370.428137070906,552.40623864335,CPR 00235  0800XR
2001-04-01,Electrical,Midwest,Chicago,385.737335504472,257.120830905526,384.198821814058,CPR 00235  0800XR
2001-05-01,Electrical,Midwest,Chicago,627.639329330828,418.441241393134,622.816860369615,CPR 00235  0800XR
2001-06-01,Electrical,Midwest,Chicago,689.494758165802,453.821305757126,687.530732353851,CPR 00235  0800XR
2001-07-01,Electrical,Midwest,Chicago,412.035569668895,269.698324192966,407.983816238868,CPR 00235  0800XR
2001-08-01,Electrical,Midwest,Chicago,899.316031429204,577.405139860891,880.762799856502,CPR 00235  0800XR
2001-09-01,Electrical,Midwest,Chicago,772.43553106041,486.625265814523,761.592233397421,CPR 00235  0800XR
2001-10-01,Electrical,Midwest,Chicago,618.586515403374,392.379814034525,614.958601264812,CPR 00235  0800XR
2001-11-01,Electrical,Midwest,Chicago,539.23976942235,336.527229041166,536.291408132808,CPR 00235  0800XR
