Dose,Rat,Sample,Length
200.0,26.0,78.0,44.813278008
200.0,26.0,78.0,63.070539419
200.0,26.0,78.0,40.248962656
200.0,26.0,78.0,47.717842324
200.0,26.0,78.0,44.398340249
200.0,26.0,78.0,48.962655602
200.0,26.0,78.0,37.7593361
200.0,26.0,78.0,27.800829876
200.0,26.0,78.0,53.941908714
200.0,26.0,78.0,58.506224066
200.0,26.0,78.0,40.663900415
200.0,26.0,78.0,40.663900415
200.0,26.0,78.0,41.908713693
200.0,26.0,78.0,41.908713693
200.0,26.0,78.0,34.854771784
200.0,26.0,78.0,57.676348548
200.0,26.0,78.0,45.643153527
200.0,26.0,78.0,56.01659751
200.0,26.0,78.0,38.589211618
200.0,26.0,78.0,44.398340249
200.0,27.0,79.0,49.79253112
200.0,27.0,79.0,46.887966805
200.0,27.0,79.0,41.908713693
200.0,27.0,79.0,35.269709544
200.0,27.0,79.0,48.962655602
200.0,27.0,79.0,42.323651452
200.0,27.0,79.0,44.813278008
200.0,27.0,79.0,47.717842324
200.0,27.0,79.0,48.132780083
200.0,27.0,79.0,49.79253112
200.0,27.0,79.0,40.248962656
200.0,27.0,79.0,43.56846473
200.0,27.0,79.0,49.79253112
200.0,27.0,79.0,44.398340249
200.0,27.0,79.0,39.419087137
200.0,27.0,79.0,48.962655602
200.0,27.0,79.0,41.078838174
200.0,27.0,79.0,46.473029046
200.0,27.0,79.0,41.908713693
200.0,27.0,79.0,32.780082988
200.0,27.0,79.0,36.514522822
200.0,27.0,79.0,33.195020747
200.0,27.0,79.0,39.834024896
200.0,27.0,79.0,46.058091286
200.0,27.0,79.0,44.398340249
200.0,27.0,79.0,41.078838174
200.0,27.0,79.0,51.867219917
200.0,27.0,79.0,48.547717842
200.0,27.0,79.0,48.132780083
200.0,27.0,79.0,46.473029046
200.0,27.0,79.0,43.153526971
200.0,27.0,79.0,60.580912863
200.0,27.0,79.0,46.887966805
200.0,27.0,79.0,36.099585062
200.0,27.0,79.0,39.834024896
200.0,27.0,79.0,29.460580913
200.0,27.0,79.0,51.867219917
200.0,27.0,79.0,47.302904564
200.0,27.0,79.0,39.834024896
200.0,27.0,79.0,42.323651452
200.0,27.0,79.0,48.132780083
200.0,27.0,79.0,40.248962656
200.0,27.0,79.0,44.813278008
200.0,27.0,79.0,36.929460581
200.0,27.0,79.0,45.643153527
200.0,27.0,79.0,31.950207469
200.0,27.0,79.0,37.7593361
200.0,27.0,79.0,36.514522822
200.0,27.0,79.0,52.282157676
200.0,27.0,79.0,50.20746888
200.0,27.0,80.0,41.078838174
200.0,27.0,80.0,41.493775934
200.0,27.0,80.0,37.7593361
200.0,27.0,80.0,39.419087137
200.0,27.0,80.0,43.56846473
200.0,27.0,80.0,35.269709544
200.0,27.0,80.0,45.228215768
200.0,27.0,80.0,41.078838174
200.0,27.0,80.0,39.419087137
200.0,27.0,80.0,45.228215768
200.0,27.0,80.0,42.323651452
200.0,27.0,80.0,34.024896266
200.0,27.0,80.0,43.153526971
200.0,27.0,80.0,51.452282158
200.0,27.0,80.0,51.867219917
200.0,27.0,80.0,39.419087137
200.0,27.0,80.0,49.377593361
200.0,27.0,80.0,46.887966805
200.0,27.0,80.0,45.643153527
200.0,27.0,80.0,46.473029046
200.0,27.0,80.0,44.398340249
200.0,27.0,80.0,62.65560166
200.0,27.0,80.0,59.751037344
200.0,27.0,80.0,56.01659751
200.0,27.0,80.0,61.410788382
200.0,27.0,80.0,59.336099585
200.0,27.0,80.0,58.506224066
200.0,27.0,80.0,57.261410788
200.0,27.0,80.0,49.79253112
200.0,27.0,80.0,51.867219917
200.0,27.0,80.0,44.398340249
200.0,27.0,80.0,52.697095436
200.0,27.0,80.0,53.112033195
200.0,27.0,80.0,46.473029046
200.0,27.0,80.0,74.273858921
200.0,27.0,80.0,55.186721992
200.0,27.0,80.0,56.43153527
200.0,27.0,80.0,54.771784232
200.0,27.0,80.0,47.302904564
200.0,27.0,80.0,52.697095436
200.0,27.0,80.0,56.43153527
200.0,27.0,80.0,67.219917012
200.0,27.0,80.0,64.730290456
200.0,27.0,80.0,58.921161826
200.0,27.0,80.0,58.506224066
200.0,27.0,80.0,51.452282158
200.0,27.0,80.0,51.037344398
200.0,27.0,80.0,57.261410788
200.0,27.0,80.0,59.336099585
200.0,27.0,80.0,61.825726141
200.0,27.0,81.0,52.282157676
200.0,27.0,81.0,36.514522822
200.0,27.0,81.0,43.98340249
200.0,27.0,81.0,46.473029046
200.0,27.0,81.0,46.058091286
200.0,27.0,81.0,38.174273859
200.0,27.0,81.0,39.004149378
200.0,27.0,81.0,42.323651452
200.0,27.0,81.0,44.813278008
200.0,27.0,81.0,41.908713693
200.0,27.0,81.0,41.908713693
200.0,27.0,81.0,34.439834025
200.0,27.0,81.0,37.7593361
200.0,27.0,81.0,48.132780083
200.0,27.0,81.0,36.929460581
200.0,27.0,81.0,38.174273859
200.0,27.0,81.0,36.929460581
200.0,27.0,81.0,42.323651452
200.0,27.0,81.0,42.323651452
200.0,27.0,81.0,45.228215768
200.0,27.0,81.0,55.601659751
200.0,27.0,81.0,34.854771784
200.0,27.0,81.0,45.228215768
200.0,27.0,81.0,38.174273859
200.0,27.0,81.0,39.004149378
200.0,27.0,81.0,39.419087137
200.0,27.0,81.0,38.589211618
200.0,27.0,81.0,42.738589212
200.0,27.0,81.0,43.98340249
200.0,27.0,81.0,39.834024896
200.0,27.0,81.0,43.153526971
200.0,27.0,81.0,32.780082988
200.0,27.0,81.0,35.684647303
200.0,27.0,81.0,55.186721992
200.0,27.0,81.0,30.705394191
200.0,27.0,81.0,36.929460581
200.0,27.0,81.0,43.56846473
200.0,27.0,81.0,31.53526971
200.0,27.0,81.0,45.228215768
200.0,27.0,81.0,38.174273859
200.0,27.0,81.0,43.98340249
200.0,27.0,81.0,46.058091286
200.0,27.0,81.0,40.663900415
200.0,27.0,81.0,53.112033195
200.0,27.0,81.0,34.024896266
200.0,27.0,81.0,41.493775934
200.0,27.0,81.0,38.589211618
200.0,27.0,81.0,39.834024896
200.0,27.0,81.0,37.7593361
200.0,27.0,81.0,41.908713693
