COUNTRY,STATE,COUNTY,ACTUAL,PREDICT,PRODTYPE,PRODUCT,YEAR,QUARTER,MONTH,MONYR
U.S.A.,Florida,,1671.0,439.0,OFFICE,DESK,1998.0,3.0,1994-08-01,1998-08-01
U.S.A.,Florida,,133.0,1448.0,OFFICE,DESK,1998.0,3.0,1994-09-01,1998-09-01
U.S.A.,Florida,,1549.0,2072.0,OFFICE,DESK,1998.0,4.0,1994-10-01,1998-10-01
U.S.A.,Florida,,1684.0,1857.0,OFFICE,DESK,1998.0,4.0,1994-11-01,1998-11-01
U.S.A.,Florida,,1101.0,1951.0,OFFICE,DESK,1998.0,4.0,1994-12-01,1998-12-01
U.S.A.,Illinois,Adams,114.523076923076,80.1230769230769,FURNITURE,SOFA,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Adams,61.3538461538461,78.2153846153846,FURNITURE,SOFA,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Adams,87.2,86.276923076923,FURNITURE,SOFA,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Adams,43.8153846153846,5.53846153846153,FURNITURE,SOFA,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Adams,58.5230769230769,92.2461538461538,FURNITURE,SOFA,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Adams,80.3076923076923,4.92307692307692,FURNITURE,SOFA,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Adams,91.2,34.8923076923077,FURNITURE,SOFA,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Adams,100.307692307692,128.861538461538,FURNITURE,SOFA,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Adams,14.4615384615384,112.676923076923,FURNITURE,SOFA,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Adams,105.107692307692,43.2,FURNITURE,SOFA,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Adams,77.4153846153846,55.876923076923,FURNITURE,SOFA,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Adams,28.8,30.4615384615384,FURNITURE,SOFA,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Adams,82.7692307692307,19.5692307692307,FURNITURE,BED,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Adams,84.1230769230769,100.923076923076,FURNITURE,BED,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Adams,59.8153846153846,112.246153846153,FURNITURE,BED,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Adams,88.2461538461538,99.6307692307692,FURNITURE,BED,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Adams,78.2153846153846,35.0153846153846,FURNITURE,BED,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Adams,13.476923076923,61.1076923076923,FURNITURE,BED,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Adams,109.96923076923,79.7538461538461,FURNITURE,BED,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Adams,39.9384615384615,35.3846153846153,FURNITURE,BED,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Adams,70.7692307692307,115.138461538461,FURNITURE,BED,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Adams,11.4461538461538,86.4615384615384,FURNITURE,BED,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Adams,59.0153846153846,96.1230769230769,FURNITURE,BED,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Adams,28.0615384615384,56.5538461538461,FURNITURE,BED,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Adams,8.67692307692307,69.9692307692307,OFFICE,CHAIR,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Adams,46.9538461538461,89.0461538461538,OFFICE,CHAIR,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Adams,56.7384615384615,18.6461538461538,OFFICE,CHAIR,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Adams,0.86153846153846,60.676923076923,OFFICE,CHAIR,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Adams,30.8307692307692,19.2,OFFICE,CHAIR,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Adams,43.3230769230769,78.8307692307692,OFFICE,CHAIR,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Adams,32.6153846153846,116.061538461538,OFFICE,CHAIR,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Adams,100.0,127.015384615384,OFFICE,CHAIR,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Adams,47.8153846153846,108.861538461538,OFFICE,CHAIR,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Adams,28.1846153846153,111.323076923076,OFFICE,CHAIR,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Adams,118.276923076923,1.16923076923076,OFFICE,CHAIR,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Adams,120.861538461538,5.47692307692307,OFFICE,CHAIR,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Adams,12.3692307692307,3.93846153846153,OFFICE,DESK,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Adams,31.5692307692307,21.9692307692307,OFFICE,DESK,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Adams,34.0307692307692,26.0307692307692,OFFICE,DESK,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Adams,29.4153846153846,64.6153846153846,OFFICE,DESK,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Adams,26.6461538461538,110.338461538461,OFFICE,DESK,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Adams,3.32307692307692,9.04615384615384,OFFICE,DESK,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Adams,95.2615384615384,70.276923076923,OFFICE,DESK,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Adams,31.5692307692307,24.9230769230769,OFFICE,DESK,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Adams,48.1846153846154,74.5846153846154,OFFICE,DESK,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Adams,57.6615384615384,45.6,OFFICE,DESK,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Adams,121.723076923076,110.646153846153,OFFICE,DESK,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Adams,123.938461538461,71.2615384615384,OFFICE,DESK,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Adams,108.430769230769,105.476923076923,FURNITURE,SOFA,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Adams,127.2,43.876923076923,FURNITURE,SOFA,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Adams,44.9230769230769,96.4923076923077,FURNITURE,SOFA,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Adams,124.307692307692,109.96923076923,FURNITURE,SOFA,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Adams,116.0,127.446153846153,FURNITURE,SOFA,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Adams,14.3384615384615,90.4615384615384,FURNITURE,SOFA,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Adams,122.338461538461,37.8461538461538,FURNITURE,SOFA,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Adams,20.8,44.2461538461538,FURNITURE,SOFA,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Adams,75.2615384615384,24.9846153846153,FURNITURE,SOFA,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Adams,37.2923076923077,27.2615384615384,FURNITURE,SOFA,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Adams,105.907692307692,12.7384615384615,FURNITURE,SOFA,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Adams,5.1076923076923,127.261538461538,FURNITURE,SOFA,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Adams,91.076923076923,81.9692307692307,FURNITURE,BED,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Adams,21.0461538461538,55.0153846153846,FURNITURE,BED,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Adams,94.6461538461538,38.6461538461538,FURNITURE,BED,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Adams,86.9538461538461,59.6923076923077,FURNITURE,BED,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Adams,65.3538461538461,25.7846153846153,FURNITURE,BED,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Adams,117.661538461538,1.6,FURNITURE,BED,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Adams,111.138461538461,55.2,FURNITURE,BED,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Adams,23.2615384615384,92.4307692307692,FURNITURE,BED,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Adams,60.3076923076923,94.1538461538461,FURNITURE,BED,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Adams,42.9538461538461,21.476923076923,FURNITURE,BED,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Adams,3.07692307692307,102.584615384615,FURNITURE,BED,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Adams,67.2615384615384,110.892307692307,FURNITURE,BED,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Adams,93.6,105.046153846153,OFFICE,CHAIR,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Adams,87.2,95.3846153846154,OFFICE,CHAIR,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Adams,42.4,47.8153846153846,OFFICE,CHAIR,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Adams,62.5846153846154,97.9692307692308,OFFICE,CHAIR,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Adams,100.923076923076,36.5538461538461,OFFICE,CHAIR,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Adams,63.5692307692307,46.276923076923,OFFICE,CHAIR,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Adams,25.9692307692307,47.876923076923,OFFICE,CHAIR,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Adams,34.9538461538461,48.2461538461538,OFFICE,CHAIR,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Adams,29.9692307692307,110.030769230769,OFFICE,CHAIR,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Adams,56.8615384615384,59.0153846153846,OFFICE,CHAIR,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Adams,51.076923076923,16.3076923076923,OFFICE,CHAIR,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Adams,0.24615384615384,38.3384615384615,OFFICE,CHAIR,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Adams,93.6,66.8307692307692,OFFICE,DESK,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Adams,110.4,123.384615384615,OFFICE,DESK,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Adams,91.5076923076923,106.646153846153,OFFICE,DESK,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Adams,123.138461538461,55.5076923076923,OFFICE,DESK,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Adams,56.5538461538461,53.4153846153846,OFFICE,DESK,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Adams,118.76923076923,114.276923076923,OFFICE,DESK,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Adams,7.38461538461538,57.0461538461538,OFFICE,DESK,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Adams,46.4,122.707692307692,OFFICE,DESK,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Adams,27.9384615384615,112.430769230769,OFFICE,DESK,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Adams,69.2923076923077,124.123076923076,OFFICE,DESK,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Adams,25.3538461538461,101.230769230769,OFFICE,DESK,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Adams,116.184615384615,7.38461538461538,OFFICE,DESK,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Adams,107.876923076923,115.630769230769,FURNITURE,SOFA,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Adams,41.2307692307692,2.58461538461538,FURNITURE,SOFA,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Adams,61.6,28.9230769230769,FURNITURE,SOFA,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Adams,37.9692307692307,111.384615384615,FURNITURE,SOFA,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Adams,31.5076923076923,29.2307692307692,FURNITURE,SOFA,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Adams,56.3076923076923,123.692307692307,FURNITURE,SOFA,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Adams,62.3384615384615,91.5692307692307,FURNITURE,SOFA,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Adams,37.0461538461538,112.492307692307,FURNITURE,SOFA,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Adams,21.7230769230769,34.2153846153846,FURNITURE,SOFA,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Adams,28.4923076923077,97.2923076923077,FURNITURE,SOFA,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Adams,29.9692307692307,58.0307692307692,FURNITURE,SOFA,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Adams,26.9538461538461,47.3846153846153,FURNITURE,SOFA,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Adams,122.953846153846,113.846153846153,FURNITURE,BED,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Adams,31.7538461538461,73.9692307692307,FURNITURE,BED,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Adams,51.3846153846154,48.2461538461538,FURNITURE,BED,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Adams,37.0461538461538,90.0307692307692,FURNITURE,BED,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Adams,3.38461538461538,10.0923076923076,FURNITURE,BED,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Adams,63.876923076923,92.676923076923,FURNITURE,BED,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Adams,92.0,60.4923076923077,FURNITURE,BED,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Adams,28.9846153846153,63.076923076923,FURNITURE,BED,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Adams,122.76923076923,126.092307692307,FURNITURE,BED,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Adams,40.4307692307692,113.476923076923,FURNITURE,BED,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Adams,93.7846153846154,88.0615384615384,FURNITURE,BED,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Adams,32.676923076923,77.2307692307692,FURNITURE,BED,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Adams,51.0153846153846,55.8153846153846,OFFICE,CHAIR,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Adams,61.6615384615384,6.03076923076923,OFFICE,CHAIR,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Adams,98.8307692307692,55.3230769230769,OFFICE,CHAIR,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Adams,54.276923076923,116.861538461538,OFFICE,CHAIR,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Adams,46.8307692307692,116.553846153846,OFFICE,CHAIR,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Adams,20.4307692307692,18.8923076923076,OFFICE,CHAIR,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Adams,43.2615384615384,7.50769230769231,OFFICE,CHAIR,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Adams,117.16923076923,8.18461538461538,OFFICE,CHAIR,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Adams,73.2307692307692,89.7230769230769,OFFICE,CHAIR,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Adams,110.892307692307,88.3692307692307,OFFICE,CHAIR,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Adams,89.2307692307692,68.8,OFFICE,CHAIR,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Adams,55.876923076923,77.8461538461538,OFFICE,CHAIR,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Adams,64.1230769230769,63.6307692307692,OFFICE,DESK,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Adams,87.4461538461538,10.0307692307692,OFFICE,DESK,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Adams,88.0,91.4461538461538,OFFICE,DESK,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Adams,115.876923076923,46.8923076923077,OFFICE,DESK,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Adams,74.9538461538461,44.676923076923,OFFICE,DESK,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Adams,28.676923076923,122.584615384615,OFFICE,DESK,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Adams,15.7538461538461,39.3846153846153,OFFICE,DESK,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Adams,62.6461538461538,13.4153846153846,OFFICE,DESK,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Adams,79.9384615384615,35.6307692307692,OFFICE,DESK,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Adams,53.4153846153846,3.87692307692307,OFFICE,DESK,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Adams,33.3538461538461,91.076923076923,OFFICE,DESK,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Adams,48.676923076923,23.2615384615384,OFFICE,DESK,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Adams,104.184615384615,91.8153846153846,FURNITURE,SOFA,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Adams,76.1230769230769,93.0461538461538,FURNITURE,SOFA,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Adams,66.5846153846154,92.676923076923,FURNITURE,SOFA,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Adams,80.3076923076923,54.0307692307692,FURNITURE,SOFA,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Adams,116.184615384615,124.246153846153,FURNITURE,SOFA,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Adams,38.8307692307692,127.753846153846,FURNITURE,SOFA,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Adams,119.876923076923,84.3076923076923,FURNITURE,SOFA,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Adams,87.6923076923077,82.0307692307692,FURNITURE,SOFA,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Adams,60.1846153846154,67.7538461538461,FURNITURE,SOFA,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Adams,37.1076923076923,109.415384615384,FURNITURE,SOFA,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Adams,25.9692307692307,12.6153846153846,FURNITURE,SOFA,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Adams,72.8615384615384,39.2615384615384,FURNITURE,SOFA,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Adams,83.3230769230769,43.0153846153846,FURNITURE,BED,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Adams,123.692307692307,72.0615384615384,FURNITURE,BED,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Adams,113.723076923076,26.2153846153846,FURNITURE,BED,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Adams,90.7076923076923,8.24615384615384,FURNITURE,BED,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Adams,55.7538461538461,25.1076923076923,FURNITURE,BED,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Adams,83.6923076923077,106.707692307692,FURNITURE,BED,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Adams,77.0461538461538,89.7846153846154,FURNITURE,BED,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Adams,30.8307692307692,70.8923076923077,FURNITURE,BED,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Adams,73.3538461538461,0.55384615384615,FURNITURE,BED,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Adams,7.01538461538461,43.1384615384615,FURNITURE,BED,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Adams,52.676923076923,22.7692307692307,FURNITURE,BED,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Adams,117.846153846153,86.8923076923077,FURNITURE,BED,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Adams,14.8923076923076,64.6769230769231,OFFICE,CHAIR,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Adams,47.9384615384615,36.1846153846153,OFFICE,CHAIR,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Adams,40.3692307692307,11.3230769230769,OFFICE,CHAIR,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Adams,59.6307692307692,6.03076923076923,OFFICE,CHAIR,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Adams,31.7538461538461,7.38461538461538,OFFICE,CHAIR,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Adams,71.076923076923,93.7230769230769,OFFICE,CHAIR,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Adams,90.5846153846154,34.8923076923077,OFFICE,CHAIR,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Adams,66.9538461538461,47.6923076923077,OFFICE,CHAIR,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Adams,19.2615384615384,103.323076923076,OFFICE,CHAIR,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Adams,119.076923076923,43.8153846153846,OFFICE,CHAIR,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Adams,52.2461538461538,0.18461538461538,OFFICE,CHAIR,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Adams,37.9076923076923,38.0923076923077,OFFICE,CHAIR,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Adams,20.8615384615384,106.338461538461,OFFICE,DESK,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Adams,81.9076923076923,22.1538461538461,OFFICE,DESK,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Adams,76.0,38.5846153846153,OFFICE,DESK,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Adams,116.36923076923,55.4461538461538,OFFICE,DESK,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Adams,19.076923076923,114.030769230769,OFFICE,DESK,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Adams,119.015384615384,86.9538461538461,OFFICE,DESK,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Adams,120.184615384615,44.4923076923076,OFFICE,DESK,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Adams,124.061538461538,129.292307692307,OFFICE,DESK,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Adams,26.4615384615384,38.3384615384615,OFFICE,DESK,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Adams,94.9538461538461,41.7846153846153,OFFICE,DESK,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Adams,52.4307692307692,121.723076923076,OFFICE,DESK,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Adams,5.04615384615384,28.1846153846153,OFFICE,DESK,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Adams,103.876923076923,105.107692307692,FURNITURE,SOFA,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Adams,42.1538461538461,88.4307692307692,FURNITURE,SOFA,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Adams,111.076923076923,66.276923076923,FURNITURE,SOFA,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Adams,2.46153846153846,32.8615384615384,FURNITURE,SOFA,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Adams,56.3692307692307,48.9230769230769,FURNITURE,SOFA,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Adams,83.2615384615384,85.4153846153846,FURNITURE,SOFA,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Adams,46.4,58.7076923076923,FURNITURE,SOFA,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Adams,60.6153846153846,85.6615384615384,FURNITURE,SOFA,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Adams,96.0615384615385,37.7846153846153,FURNITURE,SOFA,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Adams,28.6153846153846,58.7076923076923,FURNITURE,SOFA,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Adams,11.2,104.8,FURNITURE,SOFA,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Adams,21.1692307692307,58.0923076923077,FURNITURE,SOFA,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Adams,36.9230769230769,86.3384615384615,FURNITURE,BED,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Adams,115.630769230769,87.7538461538461,FURNITURE,BED,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Adams,20.2461538461538,94.2153846153846,FURNITURE,BED,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Adams,30.5230769230769,3.26153846153846,FURNITURE,BED,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Adams,42.5230769230769,68.1846153846154,FURNITURE,BED,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Adams,99.7538461538461,35.3846153846153,FURNITURE,BED,1995.0,2.0,1993-06-01,1995-06-01
