regionname,protractionname,date,oil,gas
Central,Sabine Pass Area,1996-08-01,15836.0,327768.0
Central,Sabine Pass Area,1996-09-01,15260.0,321217.0
Central,Sabine Pass Area,1996-10-01,15405.0,308852.0
Central,Sabine Pass Area,1996-11-01,15416.0,310638.0
Central,Sabine Pass Area,1996-12-01,15023.0,291699.0
Central,Sabine Pass Area,1997-01-01,15746.0,289146.0
Central,Sabine Pass Area,1997-02-01,12448.0,283746.0
Central,Sabine Pass Area,1997-03-01,15160.0,316628.0
Central,Sabine Pass Area,1997-04-01,16945.0,292974.0
Central,Sabine Pass Area,1997-05-01,34366.0,337513.0
Central,Sabine Pass Area,1997-06-01,35608.0,390087.0
Central,Sabine Pass Area,1997-07-01,24066.0,569493.0
Central,Sabine Pass Area,1997-08-01,27098.0,549092.0
Central,Sabine Pass Area,1997-09-01,22612.0,469367.0
Central,Sabine Pass Area,1997-10-01,20082.0,349774.0
Central,Sabine Pass Area,1997-11-01,20966.0,330620.0
Central,Sabine Pass Area,1997-12-01,19777.0,497724.0
Central,Sabine Pass Area,1998-01-01,20806.0,554959.0
Central,Sabine Pass Area,1998-02-01,17601.0,493166.0
Central,Sabine Pass Area,1998-03-01,20953.0,561249.0
Central,Sabine Pass Area,1998-04-01,20563.0,522897.0
Central,Sabine Pass Area,1998-05-01,20759.0,556605.0
Central,Sabine Pass Area,1998-06-01,17317.0,544643.0
Central,Sabine Pass Area,1998-07-01,18795.0,538536.0
Central,Sabine Pass Area,1998-08-01,16167.0,511837.0
Central,Sabine Pass Area,1998-09-01,17578.0,423970.0
Central,Sabine Pass Area,1998-10-01,14058.0,525660.0
Central,Sabine Pass Area,1998-11-01,15644.0,497137.0
Central,Sabine Pass Area,1998-12-01,21151.0,386127.0
Central,Sabine Pass Area,1999-01-01,20191.0,506515.0
Central,Sabine Pass Area,1999-02-01,12794.0,419666.0
Central,Sabine Pass Area,1999-03-01,22983.0,441536.0
Central,Sabine Pass Area,1999-04-01,13446.0,446256.0
Central,Sabine Pass Area,1999-05-01,22162.0,437787.0
Central,Sabine Pass Area,1999-06-01,12765.0,415245.0
Central,Sabine Pass Area,1999-07-01,21328.0,439913.0
Central,Sabine Pass Area,1999-08-01,13436.0,450413.0
Central,Sabine Pass Area,1999-09-01,21171.0,385308.0
Central,Sabine Pass Area,1999-10-01,14626.0,405998.0
Central,Sabine Pass Area,1999-11-01,22159.0,377201.0
Central,Sabine Pass Area,1999-12-01,14282.0,386418.0
Central,Sabine Pass Area,2000-01-01,17850.0,361213.0
Central,Sabine Pass Area,2000-02-01,22349.0,327481.0
Central,Sabine Pass Area,2000-03-01,13809.0,361780.0
Central,Sabine Pass Area,2000-04-01,17454.0,340361.0
Central,Sabine Pass Area,2000-05-01,21119.0,352691.0
Central,Sabine Pass Area,2000-06-01,11955.0,333876.0
Central,Sabine Pass Area,2000-07-01,13074.0,332388.0
Central,Sabine Pass Area,2000-08-01,21973.0,332037.0
Central,Sabine Pass Area,2000-09-01,12787.0,321625.0
Central,Sabine Pass Area,2000-10-01,17909.0,319053.0
Central,Sabine Pass Area,2000-11-01,11513.0,260970.0
Central,Sabine Pass Area,2000-12-01,13862.0,261005.0
Central,Sabine Pass Area,2001-01-01,22059.0,297331.0
Central,Sabine Pass Area,2001-02-01,15781.0,291982.0
Central,Sabine Pass Area,2001-03-01,20229.0,287592.0
Central,Sabine Pass Area,2001-04-01,21331.0,223830.0
Central,Sabine Pass Area,2001-05-01,32183.0,193014.0
Central,Sabine Pass Area,2001-06-01,18148.0,215226.0
Central,Sabine Pass Area,2001-07-01,25114.0,231362.0
Central,Sabine Pass Area,2001-08-01,20192.0,228279.0
Central,Sabine Pass Area,2001-09-01,23629.0,222285.0
Central,Sabine Pass Area,2001-10-01,18813.0,203902.0
Central,Sabine Pass Area,2001-11-01,26657.0,226370.0
Central,Sabine Pass Area,2001-12-01,23746.0,208304.0
Central,Sabine Pass Area,2002-01-01,23205.0,208251.0
Central,Sabine Pass Area,2002-02-01,25516.0,198530.0
Central,Sabine Pass Area,2002-03-01,21182.0,214745.0
Central,Sabine Pass Area,2002-04-01,18575.0,254199.0
Central,Sabine Pass Area,2002-05-01,25200.0,320404.0
Central,Sabine Pass Area,2002-06-01,17720.0,286485.0
Central,Sabine Pass Area,2002-07-01,16024.0,262375.0
Central,Sabine Pass Area,2002-08-01,19291.0,249287.0
Central,Sabine Pass Area,2002-09-01,12889.0,203557.0
Central,Sabine Pass Area,2002-10-01,14456.0,183809.0
Central,Sabine Pass Area,2002-11-01,19925.0,217600.0
Central,Sabine Pass Area,2002-12-01,18298.0,128707.0
Central,Sabine Pass Area,2003-01-01,17605.0,125389.0
Central,Sabine Pass Area,2003-02-01,15777.0,125178.0
Central,Sabine Pass Area,2003-03-01,19974.0,366541.0
Central,Sabine Pass Area,2003-04-01,18085.0,363920.0
Central,Sabine Pass Area,2003-05-01,17799.0,449854.0
Central,Sabine Pass Area,2003-06-01,22108.0,467595.0
Central,Sabine Pass Area,2003-07-01,18430.0,651227.0
Central,Sabine Pass Area,2003-08-01,23424.0,560489.0
Central,Sabine Pass Area,2003-09-01,22248.0,532660.0
Central,Sabine Pass Area,2003-10-01,22084.0,556363.0
Central,Sabine Pass Area,2003-11-01,20864.0,514572.0
Central,Sabine Pass Area,2003-12-01,19059.0,473328.0
Central,Sabine Pass Area,2004-01-01,19329.0,449851.0
Central,Sabine Pass Area,2004-02-01,17950.0,409007.0
Central,Sabine Pass Area,2004-03-01,18953.0,490933.0
Central,Sabine Pass Area,2004-04-01,18255.0,426213.0
Central,Sabine Pass Area,2004-05-01,18281.0,461736.0
Central,Sabine Pass Area,2004-06-01,17530.0,378328.0
Central,Sabine Pass Area,2004-07-01,16851.0,410174.0
Central,Sabine Pass Area,2004-08-01,16860.0,386814.0
Central,Sabine Pass Area,2004-09-01,15572.0,353378.0
Central,Sabine Pass Area,2004-10-01,18343.0,231324.0
Central,Sabine Pass Area,2004-11-01,13944.0,195247.0
Central,Sabine Pass Area,2004-12-01,12619.0,202503.0
Central,Sabine Pass Area,2005-01-01,17773.0,280707.0
Central,Sabine Pass Area,2005-02-01,16472.0,334700.0
Central,Sabine Pass Area,2005-03-01,16571.0,435566.0
Central,Sabine Pass Area,2005-04-01,16430.0,436339.0
Central,Sabine Pass Area,2005-05-01,17110.0,397829.0
Central,Sabine Pass Area,2005-06-01,12066.0,389780.0
Central,Sabine Pass Area,2005-07-01,11118.0,432718.0
Central,Sabine Pass Area,2005-08-01,7863.0,393988.0
Central,Sabine Pass Area,2005-09-01,10053.0,256877.0
Central,Sabine Pass Area,2005-10-01,928.0,252799.0
Central,Sabine Pass Area,2005-11-01,12675.0,362520.0
Central,Sabine Pass Area,2005-12-01,16249.0,378120.0
Central,Sabine Pass Area,2006-01-01,14336.0,346166.0
Central,Sabine Pass Area,2006-02-01,12864.0,261103.0
Central,Sabine Pass Area,2006-03-01,11996.0,221112.0
Central,Ship Shoal Area,1996-01-01,2508508.0,28283972.0
Central,Ship Shoal Area,1996-02-01,2366051.0,26607545.0
Central,Ship Shoal Area,1996-03-01,2624139.0,28306866.0
Central,Ship Shoal Area,1996-04-01,2631276.0,29287724.0
Central,Ship Shoal Area,1996-05-01,2787135.0,30444029.0
Central,Ship Shoal Area,1996-06-01,2784450.0,29044267.0
Central,Ship Shoal Area,1996-07-01,2817156.0,28816518.0
Central,Ship Shoal Area,1996-08-01,2787716.0,29613497.0
Central,Ship Shoal Area,1996-09-01,2616342.0,27202048.0
Central,Ship Shoal Area,1996-10-01,2638031.0,26409621.0
Central,Ship Shoal Area,1996-11-01,2547539.0,25790878.0
Central,Ship Shoal Area,1996-12-01,2653700.0,26661530.0
Central,Ship Shoal Area,1997-01-01,2755472.0,25783878.0
Central,Ship Shoal Area,1997-02-01,2581681.0,22722533.0
Central,Ship Shoal Area,1997-03-01,3013210.0,25234345.0
Central,Ship Shoal Area,1997-04-01,3028537.0,24325937.0
Central,Ship Shoal Area,1997-05-01,3075001.0,25219334.0
Central,Ship Shoal Area,1997-06-01,3028231.0,25109988.0
Central,Ship Shoal Area,1997-07-01,3119294.0,24602238.0
Central,Ship Shoal Area,1997-08-01,3162475.0,25698525.0
Central,Ship Shoal Area,1997-09-01,2955046.0,25268698.0
Central,Ship Shoal Area,1997-10-01,2979666.0,25297620.0
Central,Ship Shoal Area,1997-11-01,2755354.0,24047643.0
Central,Ship Shoal Area,1997-12-01,2725586.0,21098950.0
Central,Ship Shoal Area,1998-01-01,2696911.0,21935414.0
Central,Ship Shoal Area,1998-02-01,2510262.0,20954043.0
Central,Ship Shoal Area,1998-03-01,2732966.0,23410000.0
Central,Ship Shoal Area,1998-04-01,2687566.0,23205784.0
Central,Ship Shoal Area,1998-05-01,2841235.0,23009693.0
Central,Ship Shoal Area,1998-06-01,2674839.0,21722891.0
Central,Ship Shoal Area,1998-07-01,2706194.0,22078983.0
Central,Ship Shoal Area,1998-08-01,2774008.0,21153269.0
Central,Ship Shoal Area,1998-09-01,1739798.0,13426116.0
Central,Ship Shoal Area,1998-10-01,2674183.0,20239846.0
Central,Ship Shoal Area,1998-11-01,2564398.0,19289994.0
Central,Ship Shoal Area,1998-12-01,2640893.0,20592424.0
Central,Ship Shoal Area,1999-01-01,2468307.0,19852359.0
Central,Ship Shoal Area,1999-02-01,2239793.0,18881871.0
Central,Ship Shoal Area,1999-03-01,2382319.0,20545407.0
Central,Ship Shoal Area,1999-04-01,2293872.0,19444440.0
Central,Ship Shoal Area,1999-05-01,2369756.0,19370232.0
Central,Ship Shoal Area,1999-06-01,2208537.0,17826757.0
Central,Ship Shoal Area,1999-07-01,2233399.0,18541813.0
Central,Ship Shoal Area,1999-08-01,2377819.0,18165046.0
Central,Ship Shoal Area,1999-09-01,2312083.0,17769833.0
Central,Ship Shoal Area,1999-10-01,2294927.0,17587779.0
Central,Ship Shoal Area,1999-11-01,2179956.0,16413586.0
Central,Ship Shoal Area,1999-12-01,2153748.0,15939769.0
Central,Ship Shoal Area,2000-01-01,2156398.0,15874159.0
Central,Ship Shoal Area,2000-02-01,2109511.0,14875191.0
Central,Ship Shoal Area,2000-03-01,2322808.0,16191014.0
Central,Ship Shoal Area,2000-04-01,2249449.0,16729066.0
Central,Ship Shoal Area,2000-05-01,2242244.0,15916257.0
Central,Ship Shoal Area,2000-06-01,2169219.0,15629095.0
Central,Ship Shoal Area,2000-07-01,2257923.0,16934425.0
Central,Ship Shoal Area,2000-08-01,2273123.0,17670265.0
Central,Ship Shoal Area,2000-09-01,2230616.0,17633730.0
Central,Ship Shoal Area,2000-10-01,2426453.0,19407912.0
Central,Ship Shoal Area,2000-11-01,2114070.0,19079528.0
Central,Ship Shoal Area,2000-12-01,2270801.0,20642590.0
Central,Ship Shoal Area,2001-01-01,2205498.0,19711969.0
Central,Ship Shoal Area,2001-02-01,2047643.0,17863523.0
Central,Ship Shoal Area,2001-03-01,2323229.0,20703053.0
Central,Ship Shoal Area,2001-04-01,2285433.0,20604247.0
Central,Ship Shoal Area,2001-05-01,2310789.0,22062482.0
Central,Ship Shoal Area,2001-06-01,2183620.0,22365817.0
Central,Ship Shoal Area,2001-07-01,2255017.0,22174679.0
Central,Ship Shoal Area,2001-08-01,2228524.0,21453948.0
Central,Ship Shoal Area,2001-09-01,2175041.0,20495146.0
Central,Ship Shoal Area,2001-10-01,2106607.0,19730076.0
Central,Ship Shoal Area,2001-11-01,2012563.0,17211028.0
Central,Ship Shoal Area,2001-12-01,2115270.0,18354253.0
Central,Ship Shoal Area,2002-01-01,1989902.0,15231507.0
Central,Ship Shoal Area,2002-02-01,1741585.0,13256480.0
Central,Ship Shoal Area,2002-03-01,1829386.0,14230934.0
Central,Ship Shoal Area,2002-04-01,1736190.0,13455949.0
Central,Ship Shoal Area,2002-05-01,1763087.0,14017395.0
Central,Ship Shoal Area,2002-06-01,1690417.0,13733953.0
Central,Ship Shoal Area,2002-07-01,1745590.0,13907369.0
Central,Ship Shoal Area,2002-08-01,1766022.0,14131197.0
Central,Ship Shoal Area,2002-09-01,1449408.0,11549771.0
Central,Ship Shoal Area,2002-10-01,794410.0,7016954.0
Central,Ship Shoal Area,2002-11-01,1386972.0,10681865.0
Central,Ship Shoal Area,2002-12-01,1479227.0,12119667.0
Central,Ship Shoal Area,2003-01-01,1514570.0,12105481.0
Central,Ship Shoal Area,2003-02-01,1395700.0,10978177.0
Central,Ship Shoal Area,2003-03-01,1546179.0,12421529.0
Central,Ship Shoal Area,2003-04-01,1503101.0,12253048.0
Central,Ship Shoal Area,2003-05-01,1566702.0,12860737.0
Central,Ship Shoal Area,2003-06-01,1388984.0,11641758.0
Central,Ship Shoal Area,2003-07-01,1369251.0,11055659.0
Central,Ship Shoal Area,2003-08-01,1540361.0,11934719.0
Central,Ship Shoal Area,2003-09-01,1480954.0,11091009.0
Central,Ship Shoal Area,2003-10-01,1505982.0,11636249.0
Central,Ship Shoal Area,2003-11-01,1387650.0,11242603.0
Central,Ship Shoal Area,2003-12-01,1402220.0,11660666.0
Central,Ship Shoal Area,2004-01-01,1375113.0,11597163.0
Central,Ship Shoal Area,2004-02-01,1302836.0,10712089.0
Central,Ship Shoal Area,2004-03-01,1469222.0,12959797.0
Central,Ship Shoal Area,2004-04-01,1467529.0,12833278.0
Central,Ship Shoal Area,2004-05-01,1526455.0,12897169.0
Central,Ship Shoal Area,2004-06-01,1490752.0,12820488.0
Central,Ship Shoal Area,2004-07-01,1385121.0,12566506.0
Central,Ship Shoal Area,2004-08-01,1451031.0,14098911.0
Central,Ship Shoal Area,2004-09-01,1016902.0,9209755.0
Central,Ship Shoal Area,2004-10-01,1301931.0,12535776.0
Central,Ship Shoal Area,2004-11-01,1194879.0,10811148.0
Central,Ship Shoal Area,2004-12-01,1337360.0,11768725.0
Central,Ship Shoal Area,2005-01-01,1344224.0,11863509.0
Central,Ship Shoal Area,2005-02-01,1236637.0,11010954.0
Central,Ship Shoal Area,2005-03-01,1352208.0,11342746.0
Central,Ship Shoal Area,2005-04-01,1447525.0,12345393.0
Central,Ship Shoal Area,2005-05-01,1496594.0,12534022.0
Central,Ship Shoal Area,2005-06-01,1513255.0,12043533.0
Central,Ship Shoal Area,2005-07-01,1317002.0,11117619.0
Central,Ship Shoal Area,2005-08-01,1206886.0,10682533.0
Central,Ship Shoal Area,2005-09-01,651541.0,5873222.0
Central,Ship Shoal Area,2005-10-01,629661.0,5098145.0
Central,Ship Shoal Area,2005-11-01,891607.0,7861390.0
Central,Ship Shoal Area,2005-12-01,1009825.0,8989605.0
Central,Ship Shoal Area,2006-01-01,921717.0,9072756.0
Central,Ship Shoal Area,2006-02-01,756911.0,7751517.0
Central,Ship Shoal Area,2006-03-01,828992.0,7993787.0
Central,South Marsh Island Area,1996-01-01,2052976.0,34859206.0
Central,South Marsh Island Area,1996-02-01,1839455.0,32820526.0
Central,South Marsh Island Area,1996-03-01,1880061.0,34597163.0
Central,South Marsh Island Area,1996-04-01,1908333.0,33715888.0
Central,South Marsh Island Area,1996-05-01,1990090.0,36491865.0
Central,South Marsh Island Area,1996-06-01,1918963.0,35725323.0
Central,South Marsh Island Area,1996-07-01,1899158.0,37565311.0
Central,South Marsh Island Area,1996-08-01,1762581.0,37041083.0
Central,South Marsh Island Area,1996-09-01,1683780.0,35285302.0
Central,South Marsh Island Area,1996-10-01,1674119.0,34539147.0
Central,South Marsh Island Area,1996-11-01,1537657.0,32997937.0
Central,South Marsh Island Area,1996-12-01,1695636.0,34786361.0
Central,South Marsh Island Area,1997-01-01,1624898.0,33501597.0
Central,South Marsh Island Area,1997-02-01,1550532.0,29845840.0
Central,South Marsh Island Area,1997-03-01,1654290.0,32061825.0
Central,South Marsh Island Area,1997-04-01,1534355.0,30017495.0
Central,South Marsh Island Area,1997-05-01,1618597.0,31929675.0
Central,South Marsh Island Area,1997-06-01,1659361.0,32551604.0
Central,South Marsh Island Area,1997-07-01,1663243.0,33508443.0
Central,South Marsh Island Area,1997-08-01,1658358.0,32344839.0
Central,South Marsh Island Area,1997-09-01,1596847.0,30854845.0
Central,South Marsh Island Area,1997-10-01,1616933.0,29859334.0
Central,South Marsh Island Area,1997-11-01,1613938.0,28568179.0
Central,South Marsh Island Area,1997-12-01,1574700.0,28125884.0
Central,South Marsh Island Area,1998-01-01,1506206.0,29297313.0
Central,South Marsh Island Area,1998-02-01,1315116.0,26327093.0
Central,South Marsh Island Area,1998-03-01,1431796.0,29672461.0
Central,South Marsh Island Area,1998-04-01,1430919.0,28771126.0
Central,South Marsh Island Area,1998-05-01,1445253.0,28920246.0
Central,South Marsh Island Area,1998-06-01,1411939.0,28034395.0
Central,South Marsh Island Area,1998-07-01,1379666.0,29154939.0
Central,South Marsh Island Area,1998-08-01,1454597.0,28070745.0
Central,South Marsh Island Area,1998-09-01,1118430.0,21052307.0
Central,South Marsh Island Area,1998-10-01,1368810.0,23842797.0
Central,South Marsh Island Area,1998-11-01,1340415.0,23314090.0
Central,South Marsh Island Area,1998-12-01,1325960.0,23542251.0
Central,South Marsh Island Area,1999-01-01,1270658.0,23468941.0
Central,South Marsh Island Area,1999-02-01,1108466.0,20548483.0
Central,South Marsh Island Area,1999-03-01,1236516.0,22962894.0
Central,South Marsh Island Area,1999-04-01,1268844.0,21637351.0
Central,South Marsh Island Area,1999-05-01,1203393.0,20493383.0
Central,South Marsh Island Area,1999-06-01,1188504.0,18750761.0
Central,South Marsh Island Area,1999-07-01,1213171.0,18855744.0
Central,South Marsh Island Area,1999-08-01,1205989.0,18206090.0
Central,South Marsh Island Area,1999-09-01,1148219.0,17271023.0
Central,South Marsh Island Area,1999-10-01,1197779.0,17099935.0
Central,South Marsh Island Area,1999-11-01,1172819.0,16048683.0
Central,South Marsh Island Area,1999-12-01,1162488.0,15975492.0
Central,South Marsh Island Area,2000-01-01,1234788.0,15747023.0
Central,South Marsh Island Area,2000-02-01,1161809.0,14738195.0
Central,South Marsh Island Area,2000-03-01,1286655.0,16312997.0
Central,South Marsh Island Area,2000-04-01,1227484.0,15539716.0
Central,South Marsh Island Area,2000-05-01,1275807.0,16250409.0
Central,South Marsh Island Area,2000-06-01,1290657.0,16573468.0
Central,South Marsh Island Area,2000-07-01,1295542.0,16206816.0
Central,South Marsh Island Area,2000-08-01,1322284.0,16977691.0
Central,South Marsh Island Area,2000-09-01,1266783.0,16273535.0
Central,South Marsh Island Area,2000-10-01,1335321.0,15015055.0
Central,South Marsh Island Area,2000-11-01,1278625.0,14978067.0
Central,South Marsh Island Area,2000-12-01,1234078.0,12739927.0
Central,South Marsh Island Area,2001-01-01,1172397.0,11828970.0
Central,South Marsh Island Area,2001-02-01,1191688.0,12175620.0
Central,South Marsh Island Area,2001-03-01,1322777.0,13188339.0
Central,South Marsh Island Area,2001-04-01,1370738.0,12972919.0
Central,South Marsh Island Area,2001-05-01,1522902.0,12658884.0
Central,South Marsh Island Area,2001-06-01,1285850.0,11614057.0
Central,South Marsh Island Area,2001-07-01,1341310.0,11736320.0
Central,South Marsh Island Area,2001-08-01,1411720.0,12699905.0
Central,South Marsh Island Area,2001-09-01,1347171.0,12427859.0
Central,South Marsh Island Area,2001-10-01,1307565.0,12920148.0
Central,South Marsh Island Area,2001-11-01,1205399.0,12910390.0
Central,South Marsh Island Area,2001-12-01,1166867.0,12287872.0
Central,South Marsh Island Area,2002-01-01,1118356.0,11211911.0
Central,South Marsh Island Area,2002-02-01,1047450.0,10308267.0
Central,South Marsh Island Area,2002-03-01,1148233.0,11016045.0
Central,South Marsh Island Area,2002-04-01,1238326.0,13999986.0
Central,South Marsh Island Area,2002-05-01,1230861.0,15668778.0
Central,South Marsh Island Area,2002-06-01,1124758.0,14995292.0
Central,South Marsh Island Area,2002-07-01,1151852.0,14815497.0
Central,South Marsh Island Area,2002-08-01,1300675.0,16213172.0
Central,South Marsh Island Area,2002-09-01,1139299.0,13279048.0
Central,South Marsh Island Area,2002-10-01,1036027.0,11427261.0
Central,South Marsh Island Area,2002-11-01,1300163.0,13269141.0
Central,South Marsh Island Area,2002-12-01,1305456.0,12363562.0
Central,South Marsh Island Area,2003-01-01,1341431.0,12265893.0
Central,South Marsh Island Area,2003-02-01,1170141.0,10756915.0
Central,South Marsh Island Area,2003-03-01,1184792.0,11192869.0
Central,South Marsh Island Area,2003-04-01,1100850.0,11364560.0
Central,South Marsh Island Area,2003-05-01,1231146.0,11678072.0
Central,South Marsh Island Area,2003-06-01,1263667.0,11075486.0
Central,South Marsh Island Area,2003-07-01,1420639.0,10857704.0
Central,South Marsh Island Area,2003-08-01,1450619.0,10968500.0
Central,South Marsh Island Area,2003-09-01,1391252.0,10409783.0
Central,South Marsh Island Area,2003-10-01,1387166.0,10534851.0
Central,South Marsh Island Area,2003-11-01,1211588.0,9562380.0
Central,South Marsh Island Area,2003-12-01,1334649.0,10697094.0
Central,South Marsh Island Area,2004-01-01,1351766.0,10940958.0
Central,South Marsh Island Area,2004-02-01,1227493.0,10224126.0
Central,South Marsh Island Area,2004-03-01,1220864.0,10701180.0
Central,South Marsh Island Area,2004-04-01,1206281.0,9949828.0
Central,South Marsh Island Area,2004-05-01,1293039.0,10115272.0
Central,South Marsh Island Area,2004-06-01,1248240.0,9706507.0
Central,South Marsh Island Area,2004-07-01,1410138.0,11842351.0
Central,South Marsh Island Area,2004-08-01,1337598.0,11643787.0
Central,South Marsh Island Area,2004-09-01,1209571.0,10806164.0
Central,South Marsh Island Area,2004-10-01,1271781.0,11494781.0
Central,South Marsh Island Area,2004-11-01,1156801.0,10638795.0
