libname,memname,memtype,name,type,length,npos,varnum,label,format,informat,idxusage,sortedby,xtype,notnull,precision,scale,transcode
SASHELP,LEUTEST,DATA,x3686,num,8.0,29488.0,3687.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3687,num,8.0,29496.0,3688.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3688,num,8.0,29504.0,3689.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3689,num,8.0,29512.0,3690.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3690,num,8.0,29520.0,3691.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3691,num,8.0,29528.0,3692.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3692,num,8.0,29536.0,3693.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3693,num,8.0,29544.0,3694.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3694,num,8.0,29552.0,3695.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3695,num,8.0,29560.0,3696.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3696,num,8.0,29568.0,3697.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3697,num,8.0,29576.0,3698.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3698,num,8.0,29584.0,3699.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3699,num,8.0,29592.0,3700.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3700,num,8.0,29600.0,3701.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3701,num,8.0,29608.0,3702.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3702,num,8.0,29616.0,3703.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3703,num,8.0,29624.0,3704.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3704,num,8.0,29632.0,3705.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3705,num,8.0,29640.0,3706.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3706,num,8.0,29648.0,3707.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3707,num,8.0,29656.0,3708.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3708,num,8.0,29664.0,3709.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3709,num,8.0,29672.0,3710.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3710,num,8.0,29680.0,3711.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3711,num,8.0,29688.0,3712.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3712,num,8.0,29696.0,3713.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3713,num,8.0,29704.0,3714.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3714,num,8.0,29712.0,3715.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3715,num,8.0,29720.0,3716.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3716,num,8.0,29728.0,3717.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3717,num,8.0,29736.0,3718.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3718,num,8.0,29744.0,3719.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3719,num,8.0,29752.0,3720.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3720,num,8.0,29760.0,3721.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3721,num,8.0,29768.0,3722.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3722,num,8.0,29776.0,3723.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3723,num,8.0,29784.0,3724.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3724,num,8.0,29792.0,3725.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3725,num,8.0,29800.0,3726.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3726,num,8.0,29808.0,3727.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3727,num,8.0,29816.0,3728.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3728,num,8.0,29824.0,3729.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3729,num,8.0,29832.0,3730.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3730,num,8.0,29840.0,3731.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3731,num,8.0,29848.0,3732.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3732,num,8.0,29856.0,3733.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3733,num,8.0,29864.0,3734.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3734,num,8.0,29872.0,3735.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3735,num,8.0,29880.0,3736.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3736,num,8.0,29888.0,3737.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3737,num,8.0,29896.0,3738.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3738,num,8.0,29904.0,3739.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3739,num,8.0,29912.0,3740.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3740,num,8.0,29920.0,3741.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3741,num,8.0,29928.0,3742.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3742,num,8.0,29936.0,3743.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3743,num,8.0,29944.0,3744.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3744,num,8.0,29952.0,3745.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3745,num,8.0,29960.0,3746.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3746,num,8.0,29968.0,3747.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3747,num,8.0,29976.0,3748.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3748,num,8.0,29984.0,3749.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3749,num,8.0,29992.0,3750.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3750,num,8.0,30000.0,3751.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3751,num,8.0,30008.0,3752.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3752,num,8.0,30016.0,3753.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3753,num,8.0,30024.0,3754.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3754,num,8.0,30032.0,3755.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3755,num,8.0,30040.0,3756.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3756,num,8.0,30048.0,3757.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3757,num,8.0,30056.0,3758.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3758,num,8.0,30064.0,3759.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3759,num,8.0,30072.0,3760.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3760,num,8.0,30080.0,3761.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3761,num,8.0,30088.0,3762.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3762,num,8.0,30096.0,3763.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3763,num,8.0,30104.0,3764.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3764,num,8.0,30112.0,3765.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3765,num,8.0,30120.0,3766.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3766,num,8.0,30128.0,3767.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3767,num,8.0,30136.0,3768.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3768,num,8.0,30144.0,3769.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3769,num,8.0,30152.0,3770.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3770,num,8.0,30160.0,3771.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3771,num,8.0,30168.0,3772.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3772,num,8.0,30176.0,3773.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3773,num,8.0,30184.0,3774.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3774,num,8.0,30192.0,3775.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3775,num,8.0,30200.0,3776.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3776,num,8.0,30208.0,3777.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3777,num,8.0,30216.0,3778.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3778,num,8.0,30224.0,3779.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3779,num,8.0,30232.0,3780.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3780,num,8.0,30240.0,3781.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3781,num,8.0,30248.0,3782.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3782,num,8.0,30256.0,3783.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3783,num,8.0,30264.0,3784.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3784,num,8.0,30272.0,3785.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3785,num,8.0,30280.0,3786.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3786,num,8.0,30288.0,3787.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3787,num,8.0,30296.0,3788.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3788,num,8.0,30304.0,3789.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3789,num,8.0,30312.0,3790.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3790,num,8.0,30320.0,3791.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3791,num,8.0,30328.0,3792.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3792,num,8.0,30336.0,3793.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3793,num,8.0,30344.0,3794.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3794,num,8.0,30352.0,3795.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3795,num,8.0,30360.0,3796.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3796,num,8.0,30368.0,3797.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3797,num,8.0,30376.0,3798.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3798,num,8.0,30384.0,3799.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3799,num,8.0,30392.0,3800.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3800,num,8.0,30400.0,3801.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3801,num,8.0,30408.0,3802.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3802,num,8.0,30416.0,3803.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3803,num,8.0,30424.0,3804.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3804,num,8.0,30432.0,3805.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3805,num,8.0,30440.0,3806.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3806,num,8.0,30448.0,3807.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3807,num,8.0,30456.0,3808.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3808,num,8.0,30464.0,3809.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3809,num,8.0,30472.0,3810.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3810,num,8.0,30480.0,3811.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3811,num,8.0,30488.0,3812.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3812,num,8.0,30496.0,3813.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3813,num,8.0,30504.0,3814.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3814,num,8.0,30512.0,3815.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3815,num,8.0,30520.0,3816.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3816,num,8.0,30528.0,3817.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3817,num,8.0,30536.0,3818.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3818,num,8.0,30544.0,3819.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3819,num,8.0,30552.0,3820.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3820,num,8.0,30560.0,3821.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3821,num,8.0,30568.0,3822.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3822,num,8.0,30576.0,3823.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3823,num,8.0,30584.0,3824.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3824,num,8.0,30592.0,3825.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3825,num,8.0,30600.0,3826.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3826,num,8.0,30608.0,3827.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3827,num,8.0,30616.0,3828.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3828,num,8.0,30624.0,3829.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3829,num,8.0,30632.0,3830.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3830,num,8.0,30640.0,3831.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3831,num,8.0,30648.0,3832.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3832,num,8.0,30656.0,3833.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3833,num,8.0,30664.0,3834.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3834,num,8.0,30672.0,3835.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3835,num,8.0,30680.0,3836.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3836,num,8.0,30688.0,3837.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3837,num,8.0,30696.0,3838.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3838,num,8.0,30704.0,3839.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3839,num,8.0,30712.0,3840.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3840,num,8.0,30720.0,3841.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3841,num,8.0,30728.0,3842.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3842,num,8.0,30736.0,3843.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3843,num,8.0,30744.0,3844.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3844,num,8.0,30752.0,3845.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3845,num,8.0,30760.0,3846.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3846,num,8.0,30768.0,3847.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3847,num,8.0,30776.0,3848.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3848,num,8.0,30784.0,3849.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3849,num,8.0,30792.0,3850.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3850,num,8.0,30800.0,3851.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3851,num,8.0,30808.0,3852.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3852,num,8.0,30816.0,3853.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3853,num,8.0,30824.0,3854.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3854,num,8.0,30832.0,3855.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3855,num,8.0,30840.0,3856.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3856,num,8.0,30848.0,3857.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3857,num,8.0,30856.0,3858.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3858,num,8.0,30864.0,3859.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3859,num,8.0,30872.0,3860.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3860,num,8.0,30880.0,3861.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3861,num,8.0,30888.0,3862.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3862,num,8.0,30896.0,3863.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3863,num,8.0,30904.0,3864.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3864,num,8.0,30912.0,3865.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3865,num,8.0,30920.0,3866.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3866,num,8.0,30928.0,3867.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3867,num,8.0,30936.0,3868.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3868,num,8.0,30944.0,3869.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3869,num,8.0,30952.0,3870.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3870,num,8.0,30960.0,3871.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3871,num,8.0,30968.0,3872.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3872,num,8.0,30976.0,3873.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3873,num,8.0,30984.0,3874.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3874,num,8.0,30992.0,3875.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3875,num,8.0,31000.0,3876.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3876,num,8.0,31008.0,3877.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3877,num,8.0,31016.0,3878.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3878,num,8.0,31024.0,3879.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3879,num,8.0,31032.0,3880.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3880,num,8.0,31040.0,3881.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3881,num,8.0,31048.0,3882.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3882,num,8.0,31056.0,3883.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3883,num,8.0,31064.0,3884.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3884,num,8.0,31072.0,3885.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3885,num,8.0,31080.0,3886.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3886,num,8.0,31088.0,3887.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3887,num,8.0,31096.0,3888.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3888,num,8.0,31104.0,3889.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3889,num,8.0,31112.0,3890.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3890,num,8.0,31120.0,3891.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3891,num,8.0,31128.0,3892.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3892,num,8.0,31136.0,3893.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3893,num,8.0,31144.0,3894.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3894,num,8.0,31152.0,3895.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3895,num,8.0,31160.0,3896.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3896,num,8.0,31168.0,3897.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3897,num,8.0,31176.0,3898.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3898,num,8.0,31184.0,3899.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3899,num,8.0,31192.0,3900.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3900,num,8.0,31200.0,3901.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3901,num,8.0,31208.0,3902.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3902,num,8.0,31216.0,3903.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3903,num,8.0,31224.0,3904.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3904,num,8.0,31232.0,3905.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3905,num,8.0,31240.0,3906.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3906,num,8.0,31248.0,3907.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3907,num,8.0,31256.0,3908.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3908,num,8.0,31264.0,3909.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3909,num,8.0,31272.0,3910.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3910,num,8.0,31280.0,3911.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3911,num,8.0,31288.0,3912.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3912,num,8.0,31296.0,3913.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3913,num,8.0,31304.0,3914.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3914,num,8.0,31312.0,3915.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3915,num,8.0,31320.0,3916.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3916,num,8.0,31328.0,3917.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3917,num,8.0,31336.0,3918.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3918,num,8.0,31344.0,3919.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3919,num,8.0,31352.0,3920.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3920,num,8.0,31360.0,3921.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3921,num,8.0,31368.0,3922.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3922,num,8.0,31376.0,3923.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3923,num,8.0,31384.0,3924.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3924,num,8.0,31392.0,3925.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3925,num,8.0,31400.0,3926.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3926,num,8.0,31408.0,3927.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3927,num,8.0,31416.0,3928.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3928,num,8.0,31424.0,3929.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTEST,DATA,x3929,num,8.0,31432.0,3930.0,,,,,0.0,num,no,0.0,,yes
