ACTUAL,PREDICT,COUNTRY,REGION,DIVISION,PRODTYPE,PRODUCT,QUARTER,YEAR,MONTH
813.0,607.0,U.S.A.,WEST,CONSUMER,FURNITURE,SOFA,3.0,1994.0,1994-07-01
703.0,97.0,U.S.A.,WEST,CONSUMER,FURNITURE,SOFA,3.0,1994.0,1994-08-01
757.0,908.0,U.S.A.,WEST,CONSUMER,FURNITURE,SOFA,3.0,1994.0,1994-09-01
96.0,152.0,U.S.A.,WEST,CONSUMER,FURNITURE,SOFA,4.0,1994.0,1994-10-01
860.0,622.0,U.S.A.,WEST,CONSUMER,FURNITURE,SOFA,4.0,1994.0,1994-11-01
750.0,309.0,U.S.A.,WEST,CONSUMER,FURNITURE,SOFA,4.0,1994.0,1994-12-01
585.0,912.0,U.S.A.,WEST,CONSUMER,FURNITURE,BED,1.0,1993.0,1993-01-01
127.0,429.0,U.S.A.,WEST,CONSUMER,FURNITURE,BED,1.0,1993.0,1993-02-01
669.0,580.0,U.S.A.,WEST,CONSUMER,FURNITURE,BED,1.0,1993.0,1993-03-01
708.0,179.0,U.S.A.,WEST,CONSUMER,FURNITURE,BED,2.0,1993.0,1993-04-01
830.0,119.0,U.S.A.,WEST,CONSUMER,FURNITURE,BED,2.0,1993.0,1993-05-01
550.0,369.0,U.S.A.,WEST,CONSUMER,FURNITURE,BED,2.0,1993.0,1993-06-01
762.0,882.0,U.S.A.,WEST,CONSUMER,FURNITURE,BED,3.0,1993.0,1993-07-01
468.0,727.0,U.S.A.,WEST,CONSUMER,FURNITURE,BED,3.0,1993.0,1993-08-01
151.0,823.0,U.S.A.,WEST,CONSUMER,FURNITURE,BED,3.0,1993.0,1993-09-01
103.0,783.0,U.S.A.,WEST,CONSUMER,FURNITURE,BED,4.0,1993.0,1993-10-01
876.0,884.0,U.S.A.,WEST,CONSUMER,FURNITURE,BED,4.0,1993.0,1993-11-01
881.0,891.0,U.S.A.,WEST,CONSUMER,FURNITURE,BED,4.0,1993.0,1993-12-01
116.0,909.0,U.S.A.,WEST,CONSUMER,FURNITURE,BED,1.0,1994.0,1994-01-01
677.0,765.0,U.S.A.,WEST,CONSUMER,FURNITURE,BED,1.0,1994.0,1994-02-01
477.0,180.0,U.S.A.,WEST,CONSUMER,FURNITURE,BED,1.0,1994.0,1994-03-01
154.0,712.0,U.S.A.,WEST,CONSUMER,FURNITURE,BED,2.0,1994.0,1994-04-01
331.0,175.0,U.S.A.,WEST,CONSUMER,FURNITURE,BED,2.0,1994.0,1994-05-01
784.0,869.0,U.S.A.,WEST,CONSUMER,FURNITURE,BED,2.0,1994.0,1994-06-01
563.0,820.0,U.S.A.,WEST,CONSUMER,FURNITURE,BED,3.0,1994.0,1994-07-01
229.0,554.0,U.S.A.,WEST,CONSUMER,FURNITURE,BED,3.0,1994.0,1994-08-01
451.0,126.0,U.S.A.,WEST,CONSUMER,FURNITURE,BED,3.0,1994.0,1994-09-01
974.0,760.0,U.S.A.,WEST,CONSUMER,FURNITURE,BED,4.0,1994.0,1994-10-01
484.0,446.0,U.S.A.,WEST,CONSUMER,FURNITURE,BED,4.0,1994.0,1994-11-01
69.0,254.0,U.S.A.,WEST,CONSUMER,FURNITURE,BED,4.0,1994.0,1994-12-01
755.0,516.0,U.S.A.,WEST,CONSUMER,OFFICE,TABLE,1.0,1993.0,1993-01-01
331.0,779.0,U.S.A.,WEST,CONSUMER,OFFICE,TABLE,1.0,1993.0,1993-02-01
482.0,987.0,U.S.A.,WEST,CONSUMER,OFFICE,TABLE,1.0,1993.0,1993-03-01
632.0,318.0,U.S.A.,WEST,CONSUMER,OFFICE,TABLE,2.0,1993.0,1993-04-01
750.0,427.0,U.S.A.,WEST,CONSUMER,OFFICE,TABLE,2.0,1993.0,1993-05-01
618.0,86.0,U.S.A.,WEST,CONSUMER,OFFICE,TABLE,2.0,1993.0,1993-06-01
935.0,553.0,U.S.A.,WEST,CONSUMER,OFFICE,TABLE,3.0,1993.0,1993-07-01
716.0,315.0,U.S.A.,WEST,CONSUMER,OFFICE,TABLE,3.0,1993.0,1993-08-01
205.0,328.0,U.S.A.,WEST,CONSUMER,OFFICE,TABLE,3.0,1993.0,1993-09-01
215.0,521.0,U.S.A.,WEST,CONSUMER,OFFICE,TABLE,4.0,1993.0,1993-10-01
871.0,156.0,U.S.A.,WEST,CONSUMER,OFFICE,TABLE,4.0,1993.0,1993-11-01
552.0,841.0,U.S.A.,WEST,CONSUMER,OFFICE,TABLE,4.0,1993.0,1993-12-01
619.0,623.0,U.S.A.,WEST,CONSUMER,OFFICE,TABLE,1.0,1994.0,1994-01-01
701.0,849.0,U.S.A.,WEST,CONSUMER,OFFICE,TABLE,1.0,1994.0,1994-02-01
104.0,438.0,U.S.A.,WEST,CONSUMER,OFFICE,TABLE,1.0,1994.0,1994-03-01
114.0,719.0,U.S.A.,WEST,CONSUMER,OFFICE,TABLE,2.0,1994.0,1994-04-01
854.0,906.0,U.S.A.,WEST,CONSUMER,OFFICE,TABLE,2.0,1994.0,1994-05-01
563.0,267.0,U.S.A.,WEST,CONSUMER,OFFICE,TABLE,2.0,1994.0,1994-06-01
73.0,542.0,U.S.A.,WEST,CONSUMER,OFFICE,TABLE,3.0,1994.0,1994-07-01
427.0,552.0,U.S.A.,WEST,CONSUMER,OFFICE,TABLE,3.0,1994.0,1994-08-01
348.0,428.0,U.S.A.,WEST,CONSUMER,OFFICE,TABLE,3.0,1994.0,1994-09-01
148.0,158.0,U.S.A.,WEST,CONSUMER,OFFICE,TABLE,4.0,1994.0,1994-10-01
895.0,379.0,U.S.A.,WEST,CONSUMER,OFFICE,TABLE,4.0,1994.0,1994-11-01
394.0,142.0,U.S.A.,WEST,CONSUMER,OFFICE,TABLE,4.0,1994.0,1994-12-01
792.0,588.0,U.S.A.,WEST,CONSUMER,OFFICE,CHAIR,1.0,1993.0,1993-01-01
175.0,506.0,U.S.A.,WEST,CONSUMER,OFFICE,CHAIR,1.0,1993.0,1993-02-01
208.0,382.0,U.S.A.,WEST,CONSUMER,OFFICE,CHAIR,1.0,1993.0,1993-03-01
354.0,132.0,U.S.A.,WEST,CONSUMER,OFFICE,CHAIR,2.0,1993.0,1993-04-01
163.0,652.0,U.S.A.,WEST,CONSUMER,OFFICE,CHAIR,2.0,1993.0,1993-05-01
336.0,723.0,U.S.A.,WEST,CONSUMER,OFFICE,CHAIR,2.0,1993.0,1993-06-01
804.0,682.0,U.S.A.,WEST,CONSUMER,OFFICE,CHAIR,3.0,1993.0,1993-07-01
863.0,382.0,U.S.A.,WEST,CONSUMER,OFFICE,CHAIR,3.0,1993.0,1993-08-01
326.0,125.0,U.S.A.,WEST,CONSUMER,OFFICE,CHAIR,3.0,1993.0,1993-09-01
568.0,321.0,U.S.A.,WEST,CONSUMER,OFFICE,CHAIR,4.0,1993.0,1993-10-01
691.0,922.0,U.S.A.,WEST,CONSUMER,OFFICE,CHAIR,4.0,1993.0,1993-11-01
152.0,884.0,U.S.A.,WEST,CONSUMER,OFFICE,CHAIR,4.0,1993.0,1993-12-01
565.0,38.0,U.S.A.,WEST,CONSUMER,OFFICE,CHAIR,1.0,1994.0,1994-01-01
38.0,194.0,U.S.A.,WEST,CONSUMER,OFFICE,CHAIR,1.0,1994.0,1994-02-01
185.0,996.0,U.S.A.,WEST,CONSUMER,OFFICE,CHAIR,1.0,1994.0,1994-03-01
318.0,532.0,U.S.A.,WEST,CONSUMER,OFFICE,CHAIR,2.0,1994.0,1994-04-01
960.0,391.0,U.S.A.,WEST,CONSUMER,OFFICE,CHAIR,2.0,1994.0,1994-05-01
122.0,104.0,U.S.A.,WEST,CONSUMER,OFFICE,CHAIR,2.0,1994.0,1994-06-01
400.0,22.0,U.S.A.,WEST,CONSUMER,OFFICE,CHAIR,3.0,1994.0,1994-07-01
301.0,650.0,U.S.A.,WEST,CONSUMER,OFFICE,CHAIR,3.0,1994.0,1994-08-01
909.0,143.0,U.S.A.,WEST,CONSUMER,OFFICE,CHAIR,3.0,1994.0,1994-09-01
433.0,999.0,U.S.A.,WEST,CONSUMER,OFFICE,CHAIR,4.0,1994.0,1994-10-01
508.0,415.0,U.S.A.,WEST,CONSUMER,OFFICE,CHAIR,4.0,1994.0,1994-11-01
648.0,350.0,U.S.A.,WEST,CONSUMER,OFFICE,CHAIR,4.0,1994.0,1994-12-01
793.0,342.0,U.S.A.,WEST,CONSUMER,OFFICE,DESK,1.0,1993.0,1993-01-01
129.0,215.0,U.S.A.,WEST,CONSUMER,OFFICE,DESK,1.0,1993.0,1993-02-01
481.0,52.0,U.S.A.,WEST,CONSUMER,OFFICE,DESK,1.0,1993.0,1993-03-01
406.0,292.0,U.S.A.,WEST,CONSUMER,OFFICE,DESK,2.0,1993.0,1993-04-01
512.0,862.0,U.S.A.,WEST,CONSUMER,OFFICE,DESK,2.0,1993.0,1993-05-01
668.0,309.0,U.S.A.,WEST,CONSUMER,OFFICE,DESK,2.0,1993.0,1993-06-01
551.0,886.0,U.S.A.,WEST,CONSUMER,OFFICE,DESK,3.0,1993.0,1993-07-01
124.0,172.0,U.S.A.,WEST,CONSUMER,OFFICE,DESK,3.0,1993.0,1993-08-01
655.0,912.0,U.S.A.,WEST,CONSUMER,OFFICE,DESK,3.0,1993.0,1993-09-01
523.0,666.0,U.S.A.,WEST,CONSUMER,OFFICE,DESK,4.0,1993.0,1993-10-01
739.0,656.0,U.S.A.,WEST,CONSUMER,OFFICE,DESK,4.0,1993.0,1993-11-01
87.0,145.0,U.S.A.,WEST,CONSUMER,OFFICE,DESK,4.0,1993.0,1993-12-01
890.0,664.0,U.S.A.,WEST,CONSUMER,OFFICE,DESK,1.0,1994.0,1994-01-01
665.0,639.0,U.S.A.,WEST,CONSUMER,OFFICE,DESK,1.0,1994.0,1994-02-01
329.0,707.0,U.S.A.,WEST,CONSUMER,OFFICE,DESK,1.0,1994.0,1994-03-01
417.0,891.0,U.S.A.,WEST,CONSUMER,OFFICE,DESK,2.0,1994.0,1994-04-01
828.0,466.0,U.S.A.,WEST,CONSUMER,OFFICE,DESK,2.0,1994.0,1994-05-01
298.0,451.0,U.S.A.,WEST,CONSUMER,OFFICE,DESK,2.0,1994.0,1994-06-01
356.0,451.0,U.S.A.,WEST,CONSUMER,OFFICE,DESK,3.0,1994.0,1994-07-01
909.0,874.0,U.S.A.,WEST,CONSUMER,OFFICE,DESK,3.0,1994.0,1994-08-01
251.0,805.0,U.S.A.,WEST,CONSUMER,OFFICE,DESK,3.0,1994.0,1994-09-01
526.0,426.0,U.S.A.,WEST,CONSUMER,OFFICE,DESK,4.0,1994.0,1994-10-01
652.0,932.0,U.S.A.,WEST,CONSUMER,OFFICE,DESK,4.0,1994.0,1994-11-01
573.0,581.0,U.S.A.,WEST,CONSUMER,OFFICE,DESK,4.0,1994.0,1994-12-01
